;win;ace;age;tourney_id;nb_set;ht;name;surface;tourney_level;classe;minutes;cluster;advers
23819;0.0;8.0;32.6160164271;2013-5014;2.0;180.0;Lleyton Hewitt;Hard;M;False;81.0;16.0;Andreas Seppi
23972;1.0;10.0;23.8001368925;2005-352;3.0;185.0;Paul Henri Mathieu;Carpet;M;False;117.0;14.0;Fernando Gonzalez
23973;1.0;10.0;23.8001368925;2005-352;3.0;185.0;Paul Henri Mathieu;Carpet;M;False;117.0;14.0;Fernando Gonzalez
23974;1.0;10.0;23.8001368925;2005-352;3.0;185.0;Paul Henri Mathieu;Carpet;M;False;117.0;14.0;Fernando Gonzalez
23996;0.0;0.0;23.7618069815;2005-1536;3.0;185.0;Paul Henri Mathieu;Hard;M;False;108.0;7.0;Fernando Verdasco
23997;0.0;0.0;23.7618069815;2005-1536;3.0;185.0;Paul Henri Mathieu;Hard;M;False;108.0;7.0;Fernando Verdasco
23998;0.0;0.0;23.7618069815;2005-1536;3.0;185.0;Paul Henri Mathieu;Hard;M;False;108.0;7.0;Fernando Verdasco
24006;0.0;1.0;23.1485284052;2005-404;2.0;185.0;Paul Henri Mathieu;Hard;M;False;60.0;17.0;Lleyton Hewitt
24007;0.0;1.0;23.1485284052;2005-404;2.0;185.0;Paul Henri Mathieu;Hard;M;False;60.0;17.0;Lleyton Hewitt
24008;0.0;1.0;23.1485284052;2005-404;2.0;185.0;Paul Henri Mathieu;Hard;M;False;60.0;17.0;Lleyton Hewitt
24013;0.0;2.0;23.5893223819;2005-422;2.0;185.0;Paul Henri Mathieu;Hard;M;False;83.0;17.0;Nikolay Davydenko
24014;0.0;2.0;23.5893223819;2005-422;2.0;185.0;Paul Henri Mathieu;Hard;M;False;83.0;17.0;Nikolay Davydenko
24015;0.0;2.0;23.5893223819;2005-422;2.0;185.0;Paul Henri Mathieu;Hard;M;False;83.0;17.0;Nikolay Davydenko
24016;0.0;2.0;23.5893223819;2005-422;2.0;185.0;Paul Henri Mathieu;Hard;M;False;83.0;17.0;Nikolay Davydenko
24034;1.0;8.0;24.1451060917;2006-404;3.0;185.0;Paul Henri Mathieu;Hard;M;False;156.0;14.0;Nicolas Kiefer
24087;1.0;8.0;25.4866529774;2007-314;3.0;185.0;Paul Henri Mathieu;Clay;A;True;161.0;19.0;Andreas Seppi
24088;1.0;8.0;25.4866529774;2007-314;3.0;185.0;Paul Henri Mathieu;Clay;A;True;161.0;19.0;Andreas Seppi
24095;1.0;0.0;24.9883641342;2007-338;1.0;185.0;Paul Henri Mathieu;Hard;A;False;49.0;17.0;Nikolay Davydenko
24096;1.0;0.0;24.9883641342;2007-338;1.0;185.0;Paul Henri Mathieu;Hard;A;False;49.0;17.0;Nikolay Davydenko
24097;1.0;0.0;24.9883641342;2007-338;1.0;185.0;Paul Henri Mathieu;Hard;A;False;49.0;17.0;Nikolay Davydenko
24098;1.0;0.0;24.9883641342;2007-338;1.0;185.0;Paul Henri Mathieu;Hard;A;False;49.0;17.0;Nikolay Davydenko
24099;1.0;0.0;24.9883641342;2007-338;1.0;185.0;Paul Henri Mathieu;Hard;A;False;49.0;17.0;Nikolay Davydenko
24106;1.0;1.0;25.180013689299997;2007-403;2.0;185.0;Paul Henri Mathieu;Hard;M;False;62.0;1.0;Kristof Vliegen
24113;1.0;2.0;25.1225188227;2007-433;2.0;185.0;Paul Henri Mathieu;Hard;A;False;73.0;6.0;Danai Udomchoke
24114;1.0;2.0;25.1225188227;2007-433;2.0;185.0;Paul Henri Mathieu;Hard;A;False;73.0;6.0;Danai Udomchoke
24119;1.0;0.0;25.2950034223;2007-468;2.0;185.0;Paul Henri Mathieu;Clay;A;False;83.0;14.0;Fernando Gonzalez
24120;1.0;0.0;25.2950034223;2007-468;2.0;185.0;Paul Henri Mathieu;Clay;A;False;83.0;14.0;Fernando Gonzalez
24136;0.0;3.0;25.697467488;2007-3465;2.0;185.0;Paul Henri Mathieu;Hard;A;True;83.0;14.0;Nicolas Kiefer
24140;0.0;0.0;25.2566735113;2007-410;2.0;185.0;Paul Henri Mathieu;Clay;M;False;94.0;1.0;Kristof Vliegen
24145;0.0;7.0;25.735797399000006;2007-438;2.0;185.0;Paul Henri Mathieu;Hard;A;True;155.0;17.0;Nikolay Davydenko
24146;0.0;7.0;25.735797399000006;2007-438;2.0;185.0;Paul Henri Mathieu;Hard;A;True;155.0;17.0;Nikolay Davydenko
24178;1.0;8.0;26.0041067762;2008-580;3.0;185.0;Paul Henri Mathieu;Hard;G;True;134.0;4.0;Victor Hanescu
24179;1.0;8.0;26.0041067762;2008-580;3.0;185.0;Paul Henri Mathieu;Hard;G;True;134.0;4.0;Victor Hanescu
24183;1.0;4.0;26.5790554415;2008-96;2.0;185.0;Paul Henri Mathieu;Hard;A;False;92.0;17.0;Nikolay Davydenko
24184;1.0;4.0;26.5790554415;2008-96;2.0;185.0;Paul Henri Mathieu;Hard;A;False;92.0;17.0;Nikolay Davydenko
24185;1.0;4.0;26.5790554415;2008-96;2.0;185.0;Paul Henri Mathieu;Hard;A;False;92.0;17.0;Nikolay Davydenko
24186;1.0;4.0;26.5790554415;2008-96;2.0;185.0;Paul Henri Mathieu;Hard;A;False;92.0;17.0;Nikolay Davydenko
24219;1.0;8.0;27.0006844627;2009-338;3.0;185.0;Paul Henri Mathieu;Hard;A;False;118.0;19.0;Andreas Seppi
24227;1.0;14.0;27.1540041068;2009-404;3.0;185.0;Paul Henri Mathieu;Hard;M;True;150.0;19.0;Potito Starace
24228;1.0;14.0;27.1540041068;2009-404;3.0;185.0;Paul Henri Mathieu;Hard;M;True;150.0;19.0;Potito Starace
24247;0.0;10.0;27.537303216999998;2009-314;2.0;185.0;Paul Henri Mathieu;Clay;A;True;118.0;17.0;Marcos Daniel
24250;0.0;0.0;26.981519507199998;2009-339;2.0;185.0;Paul Henri Mathieu;Hard;A;False;76.0;19.0;Fernando Verdasco
24251;0.0;0.0;26.981519507199998;2009-339;2.0;185.0;Paul Henri Mathieu;Hard;A;False;76.0;19.0;Fernando Verdasco
24266;0.0;14.0;27.4414784394;2009-540;3.0;185.0;Paul Henri Mathieu;Grass;G;False;117.0;1.0;Tomas Berdych
24267;0.0;14.0;27.4414784394;2009-540;3.0;185.0;Paul Henri Mathieu;Grass;G;False;117.0;1.0;Tomas Berdych
24268;0.0;14.0;27.4414784394;2009-540;3.0;185.0;Paul Henri Mathieu;Grass;G;False;117.0;1.0;Tomas Berdych
24269;0.0;14.0;27.4414784394;2009-540;3.0;185.0;Paul Henri Mathieu;Grass;G;False;117.0;1.0;Tomas Berdych
24270;0.0;14.0;27.4414784394;2009-540;3.0;185.0;Paul Henri Mathieu;Grass;G;False;117.0;1.0;Tomas Berdych
24272;0.0;2.0;27.805612594099998;2009-573;2.0;185.0;Paul Henri Mathieu;Hard;A;False;80.0;1.0;Tomas Berdych
24273;0.0;2.0;27.805612594099998;2009-573;2.0;185.0;Paul Henri Mathieu;Hard;A;False;80.0;1.0;Tomas Berdych
24281;1.0;4.0;28.59137577;2010-422;3.0;185.0;Paul Henri Mathieu;Hard;M;False;146.0;1.0;Victor Hanescu
24282;1.0;4.0;28.59137577;2010-422;3.0;185.0;Paul Henri Mathieu;Hard;M;False;146.0;1.0;Victor Hanescu
24283;1.0;18.0;28.629705681;2010-560;5.0;185.0;Paul Henri Mathieu;Hard;G;False;219.0;0.0;Lleyton Hewitt
24284;1.0;18.0;28.629705681;2010-560;5.0;185.0;Paul Henri Mathieu;Hard;G;False;219.0;0.0;Lleyton Hewitt
24314;1.0;3.0;30.507871321;2012-314;3.0;185.0;Paul Henri Mathieu;Clay;A;False;106.0;12.0;Ernests Gulbis
24347;0.0;0.0;31.140314852800003;2013-404;2.0;185.0;Paul Henri Mathieu;Hard;M;False;90.0;0.0;Nikolay Davydenko
24348;0.0;0.0;31.140314852800003;2013-404;2.0;185.0;Paul Henri Mathieu;Hard;M;False;90.0;0.0;Nikolay Davydenko
24372;1.0;8.0;32.6735112936;2014-341;2.0;185.0;Paul Henri Mathieu;Hard;A;False;116.0;0.0;Benjamin Becker
24384;0.0;5.0;32.424366872;2014-440;3.0;185.0;Paul Henri Mathieu;Grass;A;False;113.0;16.0;Fernando Verdasco
24385;0.0;5.0;32.424366872;2014-440;3.0;185.0;Paul Henri Mathieu;Grass;A;False;113.0;16.0;Fernando Verdasco
24386;0.0;5.0;32.424366872;2014-440;3.0;185.0;Paul Henri Mathieu;Grass;A;False;113.0;16.0;Fernando Verdasco
24387;0.0;5.0;32.424366872;2014-440;3.0;185.0;Paul Henri Mathieu;Grass;A;False;113.0;16.0;Fernando Verdasco
24388;0.0;5.0;32.424366872;2014-440;3.0;185.0;Paul Henri Mathieu;Grass;A;False;113.0;16.0;Fernando Verdasco
24428;0.0;2.0;34.340862423000004;2016-6120;3.0;185.0;Paul Henri Mathieu;Clay;A;False;124.0;16.0;Andreas Seppi
24441;0.0;16.0;35.0116358658;2017-580;4.0;185.0;Paul Henri Mathieu;Hard;G;False;185.0;16.0;Andreas Seppi
24450;0.0;21.0;25.180013689299997;2009-580;5.0;188.0;Fernando Verdasco;Hard;G;True;310.0;3.0;Rafael Nadal
24456;1.0;11.0;24.605065024;2008-540;3.0;188.0;Fernando Verdasco;Grass;G;True;100.0;4.0;Tomas Berdych
24457;1.0;11.0;24.605065024;2008-540;3.0;188.0;Fernando Verdasco;Grass;G;True;100.0;4.0;Tomas Berdych
24529;1.0;0.0;20.4079397673;2004-573;2.0;188.0;Fernando Verdasco;Clay;A;False;61.0;5.0;Juan Carlos Ferrero
24539;0.0;5.0;20.9637234771;2004-352;2.0;188.0;Fernando Verdasco;Carpet;M;False;55.0;6.0;Nikolay Davydenko
24562;1.0;4.0;21.6919917864;2005-319;2.0;188.0;Fernando Verdasco;Clay;A;False;75.0;7.0;Andreas Seppi
24571;1.0;14.0;21.7686516085;2005-3348;3.0;188.0;Fernando Verdasco;Hard;A;False;133.0;5.0;Fernando Gonzalez
24572;1.0;14.0;21.7686516085;2005-3348;3.0;188.0;Fernando Verdasco;Hard;A;False;133.0;5.0;Fernando Gonzalez
24573;1.0;14.0;21.7686516085;2005-3348;3.0;188.0;Fernando Verdasco;Hard;A;False;133.0;5.0;Fernando Gonzalez
24615;0.0;9.0;21.5195071869;2005-520;5.0;188.0;Fernando Verdasco;Clay;G;False;172.0;10.0;Robin Soderling
24616;0.0;9.0;21.5195071869;2005-520;5.0;188.0;Fernando Verdasco;Clay;G;False;172.0;10.0;Robin Soderling
24617;0.0;9.0;21.5195071869;2005-520;5.0;188.0;Fernando Verdasco;Clay;G;False;172.0;10.0;Robin Soderling
24618;0.0;9.0;21.5195071869;2005-520;5.0;188.0;Fernando Verdasco;Clay;G;False;172.0;10.0;Robin Soderling
24619;0.0;9.0;21.5195071869;2005-520;5.0;188.0;Fernando Verdasco;Clay;G;False;172.0;10.0;Robin Soderling
24694;1.0;5.0;23.3018480493;2007-404;2.0;188.0;Fernando Verdasco;Hard;M;True;88.0;7.0;Andreas Seppi
24697;1.0;5.0;23.282683093800006;2007-433;3.0;188.0;Fernando Verdasco;Hard;A;True;115.0;5.0;Paul Henri Mathieu
24698;1.0;5.0;23.282683093800006;2007-433;3.0;188.0;Fernando Verdasco;Hard;A;True;115.0;5.0;Paul Henri Mathieu
24699;1.0;5.0;23.282683093800006;2007-433;3.0;188.0;Fernando Verdasco;Hard;A;True;115.0;5.0;Paul Henri Mathieu
24705;1.0;7.0;23.608487337399996;2007-540;3.0;188.0;Fernando Verdasco;Grass;G;False;97.0;7.0;Andreas Seppi
24706;1.0;7.0;23.608487337399996;2007-540;3.0;188.0;Fernando Verdasco;Grass;G;False;97.0;7.0;Andreas Seppi
24707;1.0;9.0;23.780971936999997;2007-560;5.0;188.0;Fernando Verdasco;Hard;G;False;204.0;5.0;Paul Henri Mathieu
24708;1.0;9.0;23.780971936999997;2007-560;5.0;188.0;Fernando Verdasco;Hard;G;False;204.0;5.0;Paul Henri Mathieu
24712;1.0;4.0;23.934291581100002;2007-568;2.0;188.0;Fernando Verdasco;Carpet;A;True;69.0;7.0;Potito Starace
24722;0.0;3.0;23.8767967146;2007-329;3.0;188.0;Fernando Verdasco;Hard;A;True;146.0;4.0;Tomas Berdych
24723;0.0;3.0;23.8767967146;2007-329;3.0;188.0;Fernando Verdasco;Hard;A;True;146.0;4.0;Tomas Berdych
24724;0.0;3.0;23.8767967146;2007-329;3.0;188.0;Fernando Verdasco;Hard;A;True;146.0;4.0;Tomas Berdych
24795;0.0;8.0;24.681724845999998;2008-421;3.0;188.0;Fernando Verdasco;Hard;M;True;136.0;10.0;Robin Soderling
24796;0.0;8.0;24.681724845999998;2008-421;3.0;188.0;Fernando Verdasco;Hard;M;True;136.0;10.0;Robin Soderling
24808;1.0;4.0;25.4866529774;2009-1536;2.0;188.0;Fernando Verdasco;Clay;M;True;96.0;3.0;Juan Carlos Ferrero
24809;1.0;4.0;25.4866529774;2009-1536;2.0;188.0;Fernando Verdasco;Clay;M;True;96.0;3.0;Juan Carlos Ferrero
24810;1.0;4.0;25.4866529774;2009-1536;2.0;188.0;Fernando Verdasco;Clay;M;True;96.0;3.0;Juan Carlos Ferrero
24821;1.0;4.0;25.1416837782;2009-339;2.0;188.0;Fernando Verdasco;Hard;A;True;76.0;3.0;Paul Henri Mathieu
24822;1.0;4.0;25.1416837782;2009-339;2.0;188.0;Fernando Verdasco;Hard;A;True;76.0;3.0;Paul Henri Mathieu
24823;1.0;4.0;25.1416837782;2009-339;2.0;188.0;Fernando Verdasco;Hard;A;True;76.0;3.0;Paul Henri Mathieu
24824;1.0;9.0;25.9849418207;2009-352;3.0;188.0;Fernando Verdasco;Hard;M;True;128.0;19.0;Andreas Seppi
24825;1.0;9.0;25.9849418207;2009-352;3.0;188.0;Fernando Verdasco;Hard;M;True;128.0;19.0;Andreas Seppi
24826;1.0;1.0;25.3524982888;2009-403;2.0;188.0;Fernando Verdasco;Hard;M;True;79.0;17.0;Benjamin Becker
24838;1.0;3.0;25.4291581109;2009-425;3.0;188.0;Fernando Verdasco;Clay;A;True;137.0;4.0;Tomas Berdych
24839;1.0;3.0;25.4291581109;2009-425;3.0;188.0;Fernando Verdasco;Clay;A;True;137.0;4.0;Tomas Berdych
24840;1.0;3.0;25.4291581109;2009-425;3.0;188.0;Fernando Verdasco;Clay;A;True;137.0;4.0;Tomas Berdych
24841;1.0;3.0;25.4291581109;2009-425;3.0;188.0;Fernando Verdasco;Clay;A;True;137.0;4.0;Tomas Berdych
24861;1.0;7.0;25.8699520876;2009-6003;2.0;188.0;Fernando Verdasco;Hard;A;True;92.0;14.0;Fernando Gonzalez
24862;1.0;7.0;25.8699520876;2009-6003;2.0;188.0;Fernando Verdasco;Hard;A;True;92.0;14.0;Fernando Gonzalez
24863;1.0;7.0;25.8699520876;2009-6003;2.0;188.0;Fernando Verdasco;Hard;A;True;92.0;14.0;Fernando Gonzalez
24876;0.0;9.0;25.582477755;2009-440;2.0;188.0;Fernando Verdasco;Grass;A;True;104.0;17.0;Benjamin Becker
24883;0.0;8.0;25.8699520876;2009-6003;2.0;188.0;Fernando Verdasco;Hard;A;True;95.0;17.0;Nikolay Davydenko
24900;1.0;7.0;26.4065708419;2010-410;3.0;188.0;Fernando Verdasco;Clay;M;True;153.0;1.0;Tomas Berdych
24901;1.0;7.0;26.4065708419;2010-410;3.0;188.0;Fernando Verdasco;Clay;M;True;153.0;1.0;Tomas Berdych
24902;1.0;7.0;26.4065708419;2010-410;3.0;188.0;Fernando Verdasco;Clay;M;True;153.0;1.0;Tomas Berdych
24903;1.0;7.0;26.4065708419;2010-410;3.0;188.0;Fernando Verdasco;Clay;M;True;153.0;1.0;Tomas Berdych
24910;1.0;3.0;26.425735797399998;2010-425;3.0;188.0;Fernando Verdasco;Clay;A;True;124.0;1.0;Robin Soderling
24911;1.0;3.0;26.425735797399998;2010-425;3.0;188.0;Fernando Verdasco;Clay;A;True;124.0;1.0;Robin Soderling
24912;1.0;3.0;26.425735797399998;2010-425;3.0;188.0;Fernando Verdasco;Clay;A;True;124.0;1.0;Robin Soderling
24913;1.0;3.0;26.425735797399998;2010-425;3.0;188.0;Fernando Verdasco;Clay;A;True;124.0;1.0;Robin Soderling
24914;1.0;3.0;26.4449007529;2010-416;2.0;188.0;Fernando Verdasco;Clay;M;True;108.0;3.0;Simone Bolelli
24934;0.0;14.0;26.176591375799998;2010-580;5.0;188.0;Fernando Verdasco;Hard;G;True;237.0;17.0;Nikolay Davydenko
24935;0.0;14.0;26.176591375799998;2010-580;5.0;188.0;Fernando Verdasco;Hard;G;True;237.0;17.0;Nikolay Davydenko
24936;0.0;14.0;26.176591375799998;2010-580;5.0;188.0;Fernando Verdasco;Hard;G;True;237.0;17.0;Nikolay Davydenko
24951;0.0;1.0;26.866529774099998;2010-1720;2.0;188.0;Fernando Verdasco;Hard;A;True;87.0;17.0;Benjamin Becker
25003;0.0;8.0;27.748117727600004;2011-422;3.0;188.0;Fernando Verdasco;Hard;M;False;218.0;3.0;Rafael Nadal
25004;0.0;8.0;27.748117727600004;2011-422;3.0;188.0;Fernando Verdasco;Hard;M;False;218.0;3.0;Rafael Nadal
25006;0.0;0.0;27.8822724162;2011-747;2.0;188.0;Fernando Verdasco;Hard;A;False;66.0;1.0;Tomas Berdych
25007;0.0;0.0;27.8822724162;2011-747;2.0;188.0;Fernando Verdasco;Hard;A;False;66.0;1.0;Tomas Berdych
25008;0.0;6.0;27.901437371700002;2011-5014;3.0;188.0;Fernando Verdasco;Hard;M;True;127.0;3.0;Juan Carlos Ferrero
25009;0.0;6.0;27.901437371700002;2011-5014;3.0;188.0;Fernando Verdasco;Hard;M;True;127.0;3.0;Juan Carlos Ferrero
25010;0.0;6.0;27.901437371700002;2011-5014;3.0;188.0;Fernando Verdasco;Hard;M;True;127.0;3.0;Juan Carlos Ferrero
25011;0.0;6.0;27.901437371700002;2011-5014;3.0;188.0;Fernando Verdasco;Hard;M;True;127.0;3.0;Juan Carlos Ferrero
25012;0.0;6.0;27.901437371700002;2011-5014;3.0;188.0;Fernando Verdasco;Hard;M;True;127.0;3.0;Juan Carlos Ferrero
25027;1.0;1.0;28.4380561259;2012-425;2.0;188.0;Fernando Verdasco;Clay;A;True;73.0;17.0;Steve Darcis
25028;1.0;1.0;28.4380561259;2012-425;2.0;188.0;Fernando Verdasco;Clay;A;True;73.0;17.0;Steve Darcis
25029;1.0;1.0;28.4380561259;2012-425;2.0;188.0;Fernando Verdasco;Clay;A;True;73.0;17.0;Steve Darcis
25030;1.0;1.0;28.4380561259;2012-425;2.0;188.0;Fernando Verdasco;Clay;A;True;73.0;17.0;Steve Darcis
25102;0.0;2.0;29.4346338125;2013-425;2.0;188.0;Fernando Verdasco;Clay;A;True;84.0;12.0;Ernests Gulbis
25127;1.0;2.0;30.46954141;2014-1536;2.0;188.0;Fernando Verdasco;Clay;M;False;99.0;16.0;Andreas Seppi
25128;1.0;2.0;30.46954141;2014-1536;2.0;188.0;Fernando Verdasco;Clay;M;False;99.0;16.0;Andreas Seppi
25132;1.0;13.0;30.584531143099998;2014-440;3.0;188.0;Fernando Verdasco;Grass;A;True;113.0;2.0;Paul Henri Mathieu
25169;1.0;4.0;31.216974674899998;2015-7161;2.0;188.0;Fernando Verdasco;Clay;A;True;49.0;2.0;Paolo Lorenzi
25170;1.0;4.0;31.216974674899998;2015-7161;2.0;188.0;Fernando Verdasco;Clay;A;True;49.0;2.0;Paolo Lorenzi
25175;1.0;3.0;31.351129363400002;2015-403;3.0;188.0;Fernando Verdasco;Hard;M;True;135.0;2.0;Rafael Nadal
25176;1.0;3.0;31.351129363400002;2015-403;3.0;188.0;Fernando Verdasco;Hard;M;True;135.0;2.0;Rafael Nadal
25177;1.0;3.0;31.351129363400002;2015-403;3.0;188.0;Fernando Verdasco;Hard;M;True;135.0;2.0;Rafael Nadal
25178;1.0;3.0;31.351129363400002;2015-403;3.0;188.0;Fernando Verdasco;Hard;M;True;135.0;2.0;Rafael Nadal
25179;1.0;3.0;31.351129363400002;2015-403;3.0;188.0;Fernando Verdasco;Hard;M;True;135.0;2.0;Rafael Nadal
25198;1.0;20.0;32.1752224504;2016-580;5.0;188.0;Fernando Verdasco;Hard;G;False;281.0;2.0;Rafael Nadal
25199;1.0;20.0;32.1752224504;2016-580;5.0;188.0;Fernando Verdasco;Hard;G;False;281.0;2.0;Rafael Nadal
25200;1.0;20.0;32.1752224504;2016-580;5.0;188.0;Fernando Verdasco;Hard;G;False;281.0;2.0;Rafael Nadal
25201;1.0;20.0;32.1752224504;2016-580;5.0;188.0;Fernando Verdasco;Hard;G;False;281.0;2.0;Rafael Nadal
25202;1.0;20.0;32.1752224504;2016-580;5.0;188.0;Fernando Verdasco;Hard;G;False;281.0;2.0;Rafael Nadal
25371;1.0;9.0;35.1266255989;2019-0451;2.0;188.0;Fernando Verdasco;Hard;A;True;89.0;2.0;Paolo Lorenzi
25372;1.0;9.0;35.1266255989;2019-0451;2.0;188.0;Fernando Verdasco;Hard;A;True;89.0;2.0;Paolo Lorenzi
25504;0.0;0.0;21.6919917864;2000-520;2.0;180.0;Mariano Puerta;Clay;G;False;53.0;5.0;Juan Carlos Ferrero
25589;0.0;6.0;26.847364818600006;2005-319;2.0;180.0;Mariano Puerta;Clay;A;True;74.0;1.0;Victor Hanescu
25590;0.0;6.0;26.847364818600006;2005-319;2.0;180.0;Mariano Puerta;Clay;A;True;74.0;1.0;Victor Hanescu
25596;0.0;1.0;26.8856947296;2005-421;2.0;180.0;Mariano Puerta;Hard;M;True;70.0;3.0;Rafael Nadal
25597;0.0;1.0;26.8856947296;2005-421;2.0;180.0;Mariano Puerta;Hard;M;True;70.0;3.0;Rafael Nadal
25598;0.0;1.0;26.8856947296;2005-421;2.0;180.0;Mariano Puerta;Hard;M;True;70.0;3.0;Rafael Nadal
25599;0.0;1.0;26.8856947296;2005-421;2.0;180.0;Mariano Puerta;Hard;M;True;70.0;3.0;Rafael Nadal
25600;0.0;1.0;26.8856947296;2005-421;2.0;180.0;Mariano Puerta;Hard;M;True;70.0;3.0;Rafael Nadal
25605;0.0;4.0;26.674880219000002;2005-520;4.0;180.0;Mariano Puerta;Clay;G;False;204.0;3.0;Rafael Nadal
25606;0.0;4.0;26.674880219000002;2005-520;4.0;180.0;Mariano Puerta;Clay;G;False;204.0;3.0;Rafael Nadal
25607;0.0;4.0;26.674880219000002;2005-520;4.0;180.0;Mariano Puerta;Clay;G;False;204.0;3.0;Rafael Nadal
25608;0.0;4.0;26.674880219000002;2005-520;4.0;180.0;Mariano Puerta;Clay;G;False;204.0;3.0;Rafael Nadal
25609;0.0;2.0;26.4065708419;2005-533;2.0;180.0;Mariano Puerta;Clay;A;False;52.0;3.0;Mariano Zabaleta
25612;0.0;0.0;27.1540041068;2005-605;2.0;180.0;Mariano Puerta;Carpet;F;False;64.0;17.0;Nikolay Davydenko
25681;1.0;14.0;22.2286105407;2002-328;3.0;183.0;Fernando Gonzalez;Carpet;A;True;101.0;5.0;Juan Carlos Ferrero
25682;1.0;14.0;22.2286105407;2002-328;3.0;183.0;Fernando Gonzalez;Carpet;A;True;101.0;5.0;Juan Carlos Ferrero
25690;1.0;3.0;22.0369609856;2002-418;2.0;183.0;Fernando Gonzalez;Hard;A;True;70.0;7.0;Irakli Labadze
25706;1.0;13.0;22.0752908966;2002-560;3.0;183.0;Fernando Gonzalez;Hard;G;True;182.0;5.0;Juan Carlos Ferrero
25712;0.0;3.0;21.941136208099998;2002-316;2.0;183.0;Fernando Gonzalez;Clay;A;True;72.0;6.0;Nikolay Davydenko
25713;0.0;3.0;21.941136208099998;2002-316;2.0;183.0;Fernando Gonzalez;Clay;A;True;72.0;6.0;Nikolay Davydenko
25725;0.0;13.0;22.0177960301;2002-422;3.0;183.0;Fernando Gonzalez;Hard;M;False;124.0;5.0;Lleyton Hewitt
25726;0.0;13.0;22.0177960301;2002-422;3.0;183.0;Fernando Gonzalez;Hard;M;False;124.0;5.0;Lleyton Hewitt
25727;0.0;13.0;22.0177960301;2002-422;3.0;183.0;Fernando Gonzalez;Hard;M;False;124.0;5.0;Lleyton Hewitt
25728;0.0;13.0;22.0177960301;2002-422;3.0;183.0;Fernando Gonzalez;Hard;M;False;124.0;5.0;Lleyton Hewitt
25729;0.0;13.0;22.0177960301;2002-422;3.0;183.0;Fernando Gonzalez;Hard;M;False;124.0;5.0;Lleyton Hewitt
25833;0.0;1.0;23.7618069815;2004-416;3.0;183.0;Fernando Gonzalez;Clay;M;True;124.0;17.0;Nikolay Davydenko
25837;0.0;10.0;23.570157426399998;2004-496;2.0;183.0;Fernando Gonzalez;Hard;A;True;84.0;10.0;Robin Soderling
25838;0.0;10.0;23.570157426399998;2004-496;2.0;183.0;Fernando Gonzalez;Hard;A;True;84.0;10.0;Robin Soderling
25850;1.0;5.0;24.9691991786;2005-317;2.0;183.0;Fernando Gonzalez;Clay;A;True;49.0;1.0;Kristof Vliegen
25856;1.0;9.0;25.237508555799998;2005-328;2.0;183.0;Fernando Gonzalez;Carpet;A;True;74.0;19.0;Andreas Seppi
25857;1.0;9.0;25.237508555799998;2005-328;2.0;183.0;Fernando Gonzalez;Carpet;A;True;74.0;19.0;Andreas Seppi
25858;1.0;9.0;25.237508555799998;2005-328;2.0;183.0;Fernando Gonzalez;Carpet;A;True;74.0;19.0;Andreas Seppi
25865;1.0;6.0;24.7008898015;2005-410;2.0;183.0;Fernando Gonzalez;Clay;M;False;76.0;7.0;Fernando Verdasco
25866;1.0;6.0;24.7008898015;2005-410;2.0;183.0;Fernando Gonzalez;Clay;M;False;76.0;7.0;Fernando Verdasco
25867;1.0;6.0;24.7008898015;2005-410;2.0;183.0;Fernando Gonzalez;Clay;M;False;76.0;7.0;Fernando Verdasco
25869;1.0;3.0;24.7775496235;2005-414;2.0;183.0;Fernando Gonzalez;Clay;M;False;109.0;3.0;Paul Henri Mathieu
25895;0.0;16.0;25.2566735113;2005-352;3.0;183.0;Fernando Gonzalez;Carpet;M;True;117.0;3.0;Paul Henri Mathieu
25902;0.0;4.0;25.045859000700002;2005-422;2.0;183.0;Fernando Gonzalez;Hard;M;False;72.0;17.0;Nikolay Davydenko
25938;1.0;6.0;26.0232717317;2006-421;2.0;183.0;Fernando Gonzalez;Hard;M;True;58.0;3.0;Juan Carlos Ferrero
25963;0.0;2.0;25.601642710500002;2006-404;2.0;183.0;Fernando Gonzalez;Hard;M;True;48.0;1.0;Robin Soderling
25964;0.0;2.0;25.601642710500002;2006-404;2.0;183.0;Fernando Gonzalez;Hard;M;True;48.0;1.0;Robin Soderling
25965;0.0;2.0;25.601642710500002;2006-404;2.0;183.0;Fernando Gonzalez;Hard;M;True;48.0;1.0;Robin Soderling
25966;0.0;2.0;25.601642710500002;2006-404;2.0;183.0;Fernando Gonzalez;Hard;M;True;48.0;1.0;Robin Soderling
25967;0.0;2.0;25.601642710500002;2006-404;2.0;183.0;Fernando Gonzalez;Hard;M;True;48.0;1.0;Robin Soderling
25969;0.0;5.0;25.793292265599998;2006-414;3.0;183.0;Fernando Gonzalez;Clay;M;True;134.0;19.0;Fernando Verdasco
25970;0.0;5.0;25.793292265599998;2006-414;3.0;183.0;Fernando Gonzalez;Clay;M;True;134.0;19.0;Fernando Verdasco
25971;0.0;5.0;25.793292265599998;2006-414;3.0;183.0;Fernando Gonzalez;Clay;M;True;134.0;19.0;Fernando Verdasco
25972;0.0;5.0;25.793292265599998;2006-414;3.0;183.0;Fernando Gonzalez;Clay;M;True;134.0;19.0;Fernando Verdasco
25973;0.0;5.0;25.793292265599998;2006-414;3.0;183.0;Fernando Gonzalez;Clay;M;True;134.0;19.0;Fernando Verdasco
